open,high,low,close,volume,number_of_trades,vol_ma,rsi,atr,rsi_lag1,vol_ma_lag1,price_roc,target
11856.31,11899.0,11850.0,11860.84,2121.748005,34399,1688.41853045,53.013583766560316,64.18214285714281,55.972846412520774,1663.04667285,0.45421399297549403,0
11860.83,11920.0,11856.64,11908.65,2543.283358,35726,1712.4782931999998,58.0669300766282,64.89500000000005,53.013583766560316,1688.41853045,0.33600785928111776,0
11908.67,11918.0,11859.92,11880.9,2976.841019,43109,1752.6512448999997,45.758329832272295,63.447857142857174,58.0669300766282,1712.4782931999998,0.20740011015232263,0
11880.9,12197.99,11780.0,12119.5,13856.820044,170695,2380.23949785,69.1572641405416,89.73142857142855,45.758329832272295,1752.6512448999997,2.180789893464552,0
12119.5,12193.55,12091.08,12165.1,7423.036324,103530,2698.40223415,80.50907286916356,87.61142857142853,69.1572641405416,2380.23949785,2.1534766745181066,0
12165.1,12455.0,12129.87,12421.55,10686.299089,118056,3175.83187895,87.10037747477071,105.95285714285703,80.50907286916356,2698.40223415,4.5505811849270605,0
12421.84,12468.0,12286.0,12363.36,6854.398796,89442,3450.9040494500005,80.6608890676613,111.93714285714279,87.10037747477071,3175.83187895,2.012129213251379,0
12363.36,12410.0,12315.0,12365.06,3752.894561,56286,3560.35859,82.2577645527247,116.19857142857134,80.6608890676613,3450.9040494500005,1.6437185062186055,0
12365.42,12386.85,12263.04,12306.64,3357.99092,42007,3646.8721585,79.96842003760678,121.00214285714277,82.2577645527247,3560.35859,-0.925085838723827,0
12371.53,12406.86,12210.0,12281.13,4694.699774,63808,3905.14621025,72.98560761822307,136.05928571428544,79.70644543714096,3735.2074084,-0.2639351677774959,0
12217.98,12296.69,12180.0,12275.55,3484.769989,50639,3269.315664,46.25594840130575,80.19857142857134,38.10454428313733,3466.2289807499997,0.1205470782014384,0
12165.76,12247.8,12158.04,12247.62,3324.248493,50343,2701.27711235,40.21359622099006,85.59714285714277,38.13369517239133,2877.7846275,0.24448036667963358,0
12247.62,12259.99,12013.36,12154.54,5263.402367,75918,2776.80250265,40.04278949769554,89.15214285714266,40.21359622099006,2701.27711235,-0.9857806778514888,0
12154.71,12188.72,11817.93,11941.36,12502.394846,152597,3234.0226989499997,25.04319749769833,110.8007142857141,40.04278949769554,2776.80250265,-1.8821849351255415,0
11941.37,12032.49,11904.0,11934.41,4758.451511,74058,3348.2321570500003,25.132904663055115,114.09857142857125,25.04319749769833,3234.0226989499997,-2.557313175947662,0
11934.41,12015.25,11850.02,11982.97,3930.363186,62397,3433.657769,27.119938884644753,121.47571428571402,25.132904663055115,3348.2321570500003,-1.4115713140933517,0
11837.11,11874.24,11650.0,11754.29,8233.579447,118097,3563.5238535000003,32.407320330279916,97.37642857142886,26.026010905849986,3260.8886564,-1.7888788717613568,0
11711.35,11751.38,11612.71,11732.36,4122.466448,73705,3666.7978434999995,26.800096276684286,93.78714285714328,30.35267589754416,3634.9130205500005,-0.8849288382045906,0
11855.57,11914.67,11806.22,11863.73,3273.795448,51216,2944.174006,42.451147930752576,98.71928571428596,34.845321692920876,2911.02529705,0.5426409145995237,0
11726.38,11800.0,11651.42,11754.2,3757.11365,64395,3120.0918084,36.58897081308833,108.37000000000015,30.405197414254033,3036.8395146000003,-0.9232340924818616,0
11779.34,11780.22,11652.73,11738.48,3367.985303,52377,3200.1524412,48.408912505283375,97.69285714285732,44.638913120139534,3117.7233235,0.10216177034920726,0
11649.79,11720.15,11561.0,11715.12,4325.114505,74491,3328.66765245,48.53101567825497,99.31071428571444,44.33118905866955,3204.7158787,-0.5451918358753471,0
11817.14,11844.88,11776.64,11783.26,2405.740141,38295,2105.6910018999997,55.051651972571136,70.59785714285734,62.41331484049925,2173.25967735,0.02351345317554987,0
11783.27,11827.6,11738.81,11816.55,2576.71148,39914,2129.19753765,56.65177996306946,72.9571428571431,55.051651972571136,2105.6910018999997,0.3316496129480928,0
11816.38,11888.0,11790.03,11840.16,2384.033213,39109,2079.99993315,55.884538064854546,74.29571428571437,56.65177996306946,2129.19753765,0.19488657567447998,0
11842.04,11860.55,11812.0,11854.35,2568.553343,38669,2060.0393923,61.05858403076234,73.38357142857149,55.884538064854546,2079.99993315,0.6033135142566648,0
11854.34,11880.01,11822.0,11840.99,2701.22782,45367,1978.84505805,61.600602450879705,72.14285714285714,61.05858403076234,2060.0393923,0.2068285582509377,0
11795.2,11872.63,11778.44,11866.58,3211.837076,64715,2100.777626,57.418226031256644,54.27285714285712,51.981406547838084,2017.1239712,0.3091290708968186,0
11838.08,11838.19,11800.0,11829.99,2520.014267,43705,2085.99770125,44.834545391279946,46.89142857142854,53.345736434108574,2080.2839949500003,-0.16068825887014526,0
11776.48,11789.05,11732.0,11766.27,2823.953842,51296,2083.9688934,36.62917886304103,50.33071428571423,39.72927972372934,2061.97286195,-0.6065177854160275,0
11766.28,11773.77,11688.04,11715.61,3246.869216,60700,2117.88468705,34.107993343662,51.811428571428486,36.62917886304103,2083.9688934,-0.9668647226244387,0
11715.6,11774.92,11626.0,11760.24,5011.351742,86673,2233.3908831500003,42.018296756951,60.06571428571416,34.107993343662,2117.88468705,-0.13781718970115042,0
11760.24,11771.78,11688.04,11697.29,2432.713879,45569,2249.7463806,31.437396056070256,62.27285714285699,42.018296756951,2233.3908831500003,-0.5862520577889163,0
11720.01,11750.0,11658.73,11660.39,2523.213153,45893,2309.9825057,35.85705887293162,67.72499999999984,39.803290915023396,2272.3429617499996,-0.3154576829334066,0
11660.37,11767.5,11605.42,11693.53,4598.987505,68341,2465.21561895,30.243178445027922,72.57428571428565,35.85705887293162,2309.9825057,-0.3597554480966214,0
11693.53,11699.85,11605.46,11671.21,3398.226149,64145,2564.4935853,28.244976579258292,76.86642857142864,30.243178445027922,2465.21561895,-0.41629692832765297,0
11615.54,11650.53,11485.81,11535.0,5456.939071,87737,2772.3798166,21.703732750732883,90.75000000000013,27.596826279432733,2591.8804461,-1.167059799283876,0
11531.23,11543.15,11401.12,11419.63,4732.177145,83930,2894.39261735,21.827048114434177,101.1907142857143,26.140279156689772,2751.5411374,-1.0001733853489458,0
11663.51,11688.81,11606.72,11645.21,2018.427323,34595,1669.83631365,66.07807088802389,48.436428571428486,66.12047574227725,1645.1008748,-0.18693719561637678,0
11588.22,11588.27,11518.69,11528.7,1879.036496,33124,1419.39803845,37.08711113958929,50.03499999999998,49.628184361655045,1415.27720115,-0.7554797244599287,0
11528.71,11554.42,11514.13,11526.53,1758.63343,28409,1430.56697235,22.623640827779212,47.08785714285724,37.08711113958929,1419.39803845,-0.37571305099394214,0
11560.99,11669.89,11547.26,11591.62,2500.530225,40165,1456.69928795,38.76959889175748,53.711428571428506,32.103820396266,1408.5338757499999,0.5457683867218233,0
11620.08,11657.26,11610.0,11653.25,2000.597791,33160,1504.5303155000001,51.201263612935435,51.19499999999997,46.17141812865497,1459.21237535,0.7979413545541103,0
11653.26,11659.3,11620.26,11635.98,1829.099887,29926,1535.7036657,54.007365836548665,50.465714285714185,51.201263612935435,1504.5303155000001,0.38269025382129396,0
11635.98,11656.48,11619.61,11632.75,2443.618833,23747,1576.14677015,54.99598178408791,50.15714285714265,54.007365836548665,1535.7036657,0.10912154573941013,0
11632.74,11678.65,11628.71,11663.79,1994.93793,23203,1598.1716881,58.665937670858696,51.54857142857132,54.99598178408791,1576.14677015,0.09044687104455829,0
11684.98,11718.07,11664.61,11665.99,2044.200959,29504,1613.4682477499998,58.21423517758598,51.79142857142843,64.69474550692827,1612.1795659499999,0.2857449872128326,0
11648.12,11650.68,11585.09,11629.95,2310.921494,32394,1641.6984347999999,69.1102638631991,50.32357142857135,59.777320664772915,1581.74964725,-0.3442977927409441,0
11650.23,11689.0,11643.98,11684.4,2112.88802,27718,1754.0030030000003,68.40142800476015,43.72357142857137,67.95140006437103,1700.8496104499998,0.468187739414172,0
11655.3,11756.98,11641.1,11752.72,2685.045869,32473,1799.8260610500001,69.47484318697475,47.26999999999992,50.46682151477873,1759.5255924,0.5847112389168352,0
11752.72,11775.0,11739.18,11758.58,2750.74261,34197,1849.4315200499998,70.80866545394431,47.19499999999997,69.47484318697475,1799.8260610500001,0.6834629703838413,0
11758.57,11808.75,11758.57,11780.78,2936.419358,36178,1929.1700237499997,69.92947429389137,47.21214285714281,70.80866545394431,1849.4315200499998,1.0765917651197388,0
11773.4,11824.9,11773.39,11793.05,2756.633555,34876,1953.5469828,72.01920321008909,45.88285714285718,70.37177541729912,1915.7451946,0.10415269617121137,0
11762.0,11790.32,11730.08,11730.35,2560.207167,33313,1980.2824507999999,66.64235512531502,45.73785714285714,69.75985563575834,1952.0189889499998,-0.531669076277963,0
11665.0,11668.42,11592.35,11612.59,2338.477886,32882,1781.16026245,24.762693728210976,46.07357142857121,29.582285266586823,1763.07890065,-0.4883637628774973,0
11612.58,11612.72,11550.0,11586.41,2983.445872,39930,1792.5008783,23.573094995563963,48.33642857142825,24.762693728210976,1781.16026245,-0.7845501338838878,0
11586.41,11587.33,11510.57,11580.34,2597.68769,37597,1811.8276498999999,24.08190668009395,51.19428571428541,23.573094995563963,1792.5008783,-0.7257608229747081,0
11637.26,11659.15,11607.57,11614.44,2319.777405,30832,1783.2730909000002,27.531231029745413,51.32499999999982,36.053035764661686,1759.5728096000003,0.2944645839414006,0
11614.44,11614.44,11450.0,11491.77,5852.314082,73784,1977.1662647500002,19.814661515820518,60.9307142857142,27.531231029745413,1783.2730909000002,-0.9265262206834213,0
11491.76,11535.15,11402.09,11445.88,4231.300279,58015,2101.5233449,18.154047107403144,67.38071428571415,19.814661515820518,1977.1662647500002,-1.6444606758469593,0
11445.87,11445.88,11328.03,11392.46,5592.647045,73280,2305.1057990500003,16.585506688480407,73.35428571428552,18.154047107403144,2101.5233449,-1.911241523482854,0
11392.45,11430.0,11346.17,11419.41,3343.350845,51108,2389.57552575,17.559778576727908,76.92928571428547,16.585506688480407,2305.1057990500003,-0.6296680145878364,0
11419.42,11443.14,11300.0,11325.53,4033.753804,59640,2525.8665718,17.120124631391704,81.19071428571404,17.559778576727908,2389.57552575,-1.0514700486113693,0
11325.53,11353.38,11180.0,11230.87,6623.26431,84722,2798.0832017000002,14.809170102514088,90.83142857142828,17.120124631391704,2525.8665718,-1.4183942712987174,0
11230.86,11317.67,11117.64,11296.28,5672.975553,74338,3019.8255985,21.942112922430184,102.23642857142828,14.809170102514088,2798.0832017000002,-1.0782518536421648,0
11366.41,11445.02,11366.41,11391.65,3068.009198,43046,2624.41187355,65.28242246552756,64.0485714285717,58.106567090758666,2750.6437659,0.3841185189362717,0
11378.59,11415.24,11262.23,11310.53,3759.148563,54291,2560.062322,44.762017804154375,68.7935714285716,60.28368794326246,2573.79258405,-0.49249945673737194,0
11310.52,11418.0,11244.0,11398.38,3712.207998,57583,2414.5095064,58.45493380704645,76.4850000000002,44.762017804154375,2560.062322,0.05907836002685407,0
11398.38,11500.0,11394.76,11440.25,4637.207306,66903,2362.72109405,66.57602443156864,78.22071428571442,58.45493380704645,2414.5095064,0.541983270320201,0
11475.92,11539.32,11445.0,11464.76,3478.252811,55046,2404.2099009500002,58.66379727246352,78.74285714285725,65.36619199341106,2363.5095601000003,0.5823634586669346,0
11370.0,11444.96,11362.55,11416.99,2559.549144,35026,1989.7870167499998,44.25682885189933,52.49142857142878,39.0278061447788,2047.41995945,0.2685657727062418,0
11416.99,11430.62,11346.16,11368.8,2612.958371,39241,1888.57457,32.204998418222075,54.937857142857474,44.25682885189933,1989.7870167499998,-0.32762969515622853,0
11368.88,11378.32,11301.0,11310.01,3080.315076,46813,1915.5142053999996,30.47143926166126,57.09214285714318,32.204998418222075,1888.57457,-0.5276165347405382,0
11310.01,11374.0,11272.99,11352.63,3740.844961,57041,1928.6438128999998,38.77085245053045,61.268571428571704,30.47143926166126,1915.5142053999996,-0.5637212610329012,0
11352.53,11592.2,11337.92,11400.77,8958.631275,99633,2267.7409648999997,43.40365376250544,75.67500000000031,38.77085245053045,1928.6438128999998,0.281208218985296,0
11400.76,11412.36,11256.06,11310.45,4788.988189,68125,2416.2924623,36.69443065438434,84.13571428571466,43.40365376250544,2267.7409648999997,0.0038903590713124103,0
11310.45,11337.66,11290.0,11323.22,2641.185363,36853,2470.4854712,42.33422385262553,81.11142857142893,36.69443065438434,2416.2924623,-0.25905891410183957,0
11323.21,11366.49,11258.99,11273.0,3144.042704,53235,2546.6355644,40.0497934702653,85.86214285714323,42.33422385262553,2470.4854712,-1.1207137763502018,0
11273.26,11273.26,11125.0,11191.35,6398.366147,89305,2797.1130239999998,34.04869995872875,93.11357142857183,40.0497934702653,2546.6355644,-1.0530085009880286,0
11395.41,11459.99,11395.0,11440.24,2720.164687,36669,2281.44792495,77.41439552760316,59.77357142857142,71.26059191944017,2593.3712543499996,0.0634129829554686,0
11471.99,11483.0,11420.01,11440.88,2523.844001,37630,2103.64416835,74.561305465519,57.95642857142866,76.20733971155232,2134.6541035,0.005594288231702826,0
11460.64,11464.92,11396.71,11436.99,2624.995417,38857,1864.6351191,63.46490808882098,54.17714285714309,70.85134313066297,1870.44485065,-0.30509092145303285,0
11436.67,11534.06,11435.36,11529.63,4128.696685,50582,1988.2382113500003,69.91999999999993,57.92642857142879,63.46490808882098,1864.6351191,0.7757270419757933,0
11529.3,11542.65,11493.32,11509.9,2477.66029,40984,2012.9354233999998,67.1596291444119,59.31785714285733,69.91999999999993,1988.2382113500003,0.4299065583654782,0
11523.92,11580.02,11502.86,11558.28,2421.184092,35100,1638.43294265,67.12099571515994,45.03499999999998,52.847047356023154,1621.1597641,0.5047725132453884,0
11543.16,11547.62,11431.7,11456.55,2027.844949,32963,1535.8128386,44.49397486411087,50.25357142857125,58.51361573373668,1565.670362,-0.880148257353186,0
11464.3,11472.41,11433.69,11438.27,1563.577627,26700,1319.93750165,36.32098765432123,50.199285714285516,48.76960672880204,1344.7298300500001,-0.159559378696017,0
11492.6,11516.0,11473.05,11500.99,1841.938277,33498,1344.0668793500001,53.08224216566113,49.47142857142847,50.41176987778779,1316.36325315,0.32003698437759187,0
11500.98,11515.02,11475.81,11510.09,2260.910992,36707,1388.6516193,55.44177881802229,49.877857142857074,53.08224216566113,1344.0668793500001,0.627892155019949,0
11510.1,11535.89,11495.0,11510.13,1863.051872,28366,1430.22478075,51.360500766479085,49.35571428571426,55.44177881802229,1388.6516193,0.15253293423593828,0
11506.09,11650.0,11496.98,11621.5,3492.96368,51442,1585.9258684000001,75.03018802829075,49.75642857142858,60.282925215089655,1457.30356545,1.2190002386439414,0
11612.61,11626.53,11568.85,11584.93,2076.5631,38351,1605.2151829,65.62637511424032,48.5942857142857,77.09103332608618,1576.4019991,-0.3146753861377638,0
11592.9,11613.05,11548.78,11561.06,1992.531757,31412,1583.13613915,55.49380350070264,48.389285714285634,63.90045674368629,1548.72514655,-0.25210780067437266,0
11598.75,11665.11,11592.94,11628.01,2709.298855,45585,1546.679672,72.03097405243847,53.01642857142841,66.53220119044241,1504.36732285,0.5628331227465644,0
11627.64,11634.54,11600.17,11620.03,2045.906069,33461,1592.13629285,66.94874851013113,51.35571428571412,72.03097405243847,1546.679672,0.1459955925533718,0
11620.02,11658.99,11557.69,11616.2,2615.250909,38564,1654.60613125,48.818019625334685,47.661428571428324,66.94874851013113,1592.13629285,0.15044724647053087,0
11616.21,11685.0,11580.0,11665.7,2767.03896,45949,1735.1623852500002,57.42746902129568,52.650714285714066,48.818019625334685,1654.60613125,0.3241311281982018,0
11656.46,11719.0,11647.22,11711.16,2575.268285,38434,1739.7265662999998,68.44044090137257,55.216428571428615,65.14414672133746,1692.89135725,0.6276792365770723,0
11711.17,11726.89,11682.76,11696.19,2151.756713,34182,1743.48624695,69.46196985629152,56.501428571428605,68.44044090137257,1739.7265662999998,0.8141020226276385,0
11675.35,11680.43,11594.06,11618.65,2735.477874,39956,1829.3619685500003,46.03679623737724,44.225000000000236,51.880431817296,1750.0356006000002,-0.3888885554796384,0
11618.64,11631.92,11570.0,11580.16,2570.991424,38201,1869.0649976,38.861650638003496,46.850000000000236,46.03679623737724,1829.3619685500003,-0.7532535427942078,0
11580.16,11617.7,11570.0,11596.57,2716.821036,29530,1869.4411066500002,42.94474765438147,48.68642857142887,38.861650638003496,1869.0649976,-0.6747549324003232,0
11608.92,11710.0,11607.65,11680.58,3496.9698,39220,1920.6217327500003,60.67424857839159,52.81500000000038,45.63037034819309,1876.5357881999996,0.8671728197192419,0
11680.72,11758.0,11661.11,11719.83,3726.187739,47982,1968.5791716999997,58.967621630784855,54.29714285714311,60.67424857839159,1920.6217327500003,1.062900495577579,0
11719.57,11800.77,11700.0,11713.87,5032.753009,57113,2131.6027996,50.44413123996214,56.367857142857375,58.967621630784855,1968.5791716999997,0.9040461989573645,0
11713.87,11735.11,11678.47,11730.46,3651.089301,51939,2251.6990127999998,55.58671057350574,57.26142857142895,50.44413123996214,2131.6027996,0.4270335890854682,0
11730.45,11743.3,11696.14,11742.16,2807.401825,44550,2331.25895905,58.69901411173408,58.702142857143244,55.58671057350574,2251.6990127999998,0.19053177392505116,0
11725.0,11731.49,11645.0,11672.79,2842.133699,46524,2424.18519225,49.65224951097594,63.31000000000027,58.81115202525003,2389.66634295,-0.3194650817236244,0
11649.51,11668.5,11515.0,11612.21,4218.966566,65073,2605.9902422,50.480642804967,70.83285714285726,58.34226284273582,2471.1294336,-0.17536907022587256,0
11794.55,11871.92,11778.0,11861.85,4771.975467,70546,2707.03934445,67.93235787958758,69.44785714285692,56.90377671770812,2577.8305561,1.4571282189010937,0
11861.82,11940.0,11861.81,11923.74,5067.424302,74057,2785.56206955,72.3996139806151,71.98142857142842,67.93235787958758,2707.03934445,1.976282556749287,0
11923.74,11940.0,11868.19,11912.85,3836.291696,54210,2791.0672674,70.42765206560115,74.73928571428549,72.3996139806151,2785.56206955,1.0030056254795694,0
11919.9,11922.95,11834.01,11868.99,4627.470453,102307,2741.7023349,74.80690118377979,75.54785714285688,76.53045886925342,2650.6989035,-0.3681738626777009,0
11864.38,11894.54,11797.26,11894.06,4135.432227,58005,2922.1848901000003,77.38055917154016,73.6092857142855,70.56920219792828,2809.69531005,0.21122269038897912,0
11893.93,12044.67,11890.96,12039.33,6167.549916,85818,3140.39712755,81.89649810287987,80.69999999999995,77.38055917154016,2922.1848901000003,1.1713504437837363,0
12039.33,12050.85,11980.59,11996.22,4547.873903,70044,3225.68413775,76.71468815226744,83.00857142857149,81.89649810287987,3140.39712755,1.111225365337254,0
11868.64,11868.64,11747.0,11790.62,4589.270509,65349,3135.44060755,27.297822534340327,75.00428571428567,29.57177033492806,3037.5004431499997,-0.37507361632984626,0
11723.59,11745.9,11656.81,11711.61,4195.523561,61233,3121.17854815,20.828506457287332,78.97714285714288,25.675591467087557,3078.2584682,-1.3223182275846512,0
11738.09,11743.3,11520.01,11574.27,5720.27911,84322,3181.02973725,13.249216757117367,90.28142857142848,26.49259330717929,3101.7873931000004,-1.2673550095369301,0
11574.26,11574.27,11160.1,11406.02,14110.024845,189182,3578.1534837,8.776743117406042,116.01857142857132,13.249216757117367,3181.02973725,-2.6092911222282855,0
11406.01,11470.65,11375.06,11428.65,5516.973371,81937,3626.6084571,12.170444595777553,115.11785714285699,8.776743117406042,3578.1534837,-2.6362869629667607,0
11428.64,11445.7,11307.54,11338.55,4799.303659,77719,3706.2836408999997,11.544241721155657,113.5149999999998,12.170444595777553,3626.6084571,-2.0365863246667115,0
11338.55,11368.18,11193.79,11244.82,5401.2051,73051,3870.0453807999997,10.55785298337392,120.28928571428553,11.544241721155657,3706.2836408999997,-1.4132887720694876,0
11342.31,11351.26,11218.0,11258.35,3840.125547,67730,2644.9590568,41.35638297872347,87.290714285714,45.39160963294612,2723.0130344500003,-1.2498201886878446,0
11258.34,11299.49,11180.97,11208.02,4839.808058,75893,2703.4847013000003,36.019907257996074,93.1735714285712,41.35638297872347,2644.9590568,-1.5736940183819992,0
11208.01,11249.97,10645.0,10818.93,20966.578593,192767,3528.83579355,17.22766284021874,130.93928571428543,36.019907257996074,2703.4847013000003,-4.6158335743153085,0
10818.92,10924.88,10790.8,10917.03,6848.668242,81355,3735.024811850001,26.101148539742695,136.86928571428547,17.22766284021874,3528.83579355,-3.03170535646875,0
10917.03,10923.78,10820.0,10847.91,4248.157472,58422,3820.7535715999998,22.797666837558893,137.9564285714284,26.101148539742695,3735.024811850001,-3.2129671431706974,0
10847.91,10847.91,10460.0,10670.28,12534.975088,128292,4338.21708585,18.607619222395527,161.8342857142856,22.797666837558893,3820.7535715999998,-1.3739806062152193,0
10670.28,10737.83,10550.0,10562.64,6692.838142,72243,4577.4906905,16.962650131448925,172.01214285714272,18.607619222395527,4338.21708585,-3.246212568803064,0
10561.55,10769.52,10557.25,10694.15,5492.718981,68457,4787.3419569,25.903601189383707,179.56857142857137,16.962650131448925,4577.4906905,-1.4174158893279887,0
10661.31,10671.32,9960.8,10140.85,15744.848888,200494,5672.623397599999,18.525095999203742,224.3592857142859,24.674318808219695,5017.548986299999,-5.87769581181572,0
10138.29,10351.06,10068.0,10299.39,6601.752594,117389,5830.0775132,25.82388770118186,235.05928571428583,18.525095999203742,5672.623397599999,-3.9560335036116667,0
10372.85,10410.8,9875.5,10387.06,10171.501392,142127,4405.8250571,56.62730750041586,142.22571428571442,64.3963463065927,4085.54972235,-0.33687802060415883,0
10378.29,10445.1,10157.47,10424.67,7531.760772,97957,4618.8335393,62.36910598632054,156.3514285714287,56.62730750041586,4405.8250571,-0.38033459888555665,0
10424.67,10480.0,10303.56,10434.68,5459.831233,80442,4742.54701245,62.922872776610006,160.52928571428598,62.36910598632054,4618.8335393,0.5960753312734601,0
10286.84,10340.0,10255.0,10284.47,3539.268713,65674,2856.77076435,22.146573674305202,100.08500000000016,24.518763717482784,3188.3823983,-1.175196530719913,0
10284.46,10299.99,10123.0,10225.66,5300.915786,79381,2745.22851505,21.414044101905205,106.13714285714312,22.146573674305202,2856.77076435,-0.9331542979157059,0
10225.65,10269.01,9975.0,10001.75,8431.110499,112975,2893.79247835,17.140776283094723,116.84142857142875,21.414044101905205,2745.22851505,-2.7714995358151473,2
10001.76,10320.81,9997.36,10306.47,5678.815006,83959,2998.9625760500003,42.93526605207822,135.3792857142858,17.140776283094723,2893.79247835,0.21391476663357167,0
10274.13,10298.99,10018.18,10240.15,4641.556828,68227,3091.4566467,40.39904978640153,148.7528571428572,39.70706535601467,2974.2396858,-0.6434792901934383,0
10240.16,10271.94,10045.64,10129.79,4712.418696,77681,3252.3127350000004,37.195474971741604,159.20071428571438,40.39904978640153,3091.4566467,-1.880675516638497,0
10129.79,10243.0,9825.0,10156.73,8726.893335,126975,3577.39134855,38.43118530463686,181.58571428571435,37.195474971741604,3252.3127350000004,-1.140366501880008,0
10156.72,10198.0,9875.0,9956.66,8824.014379,134020,3920.7258963500003,32.82648342092905,199.99857142857152,38.43118530463686,3577.39134855,-2.768416478274238,2
10318.38,10347.13,10180.17,10211.08,3495.528815,57292,2389.01896215,47.62297672132299,89.39571428571422,59.38457609805912,2328.24810235,-0.4603101878478788,0
10170.61,10181.83,10088.88,10105.27,2836.883937,39768,2008.6514618,44.65815318000688,84.53285714285708,44.91747404298292,1991.2408632499998,-1.0192637518818493,0
10104.93,10133.1,10062.13,10079.75,2644.466305,37758,2046.1470918,36.38290000336346,81.6935714285715,44.65815318000688,2008.6514618,-1.2186278064699518,0
10116.68,10159.3,10060.02,10070.9,2668.429241,40042,1953.7028142000004,36.85870304901323,91.6657142857144,37.91143130292276,1936.5525458500001,-0.4218099264749475,0
10070.89,10143.07,9995.08,10026.46,4966.875487,79109,2083.5900341,23.806961855059967,93.6285714285715,36.85870304901323,1953.7028142000004,-1.1106541329727548,2
10026.47,10063.78,9875.0,9946.14,6798.497722,85920,2297.02572075,25.02639318301786,95.18714285714304,23.806961855059967,2083.5900341,-1.685730891952708,2
9946.14,10122.8,9875.05,10076.78,5441.627539,75878,2506.9890566000004,35.43574258068708,104.2014285714288,25.02639318301786,2297.02572075,0.05838604295544947,0
10076.28,10089.44,9983.88,10014.59,2776.564752,43511,2588.41640635,29.749629561737322,106.4035714285718,35.43574258068708,2506.9890566000004,-0.11838674866302412,2
10014.59,10166.66,9978.24,10144.01,3771.18283,47042,2696.4804488500004,40.98503708646667,115.78214285714317,29.749629561737322,2588.41640635,1.9894149891314772,0
10144.0,10232.0,10124.0,10200.0,3356.657271,47851,2795.53353585,49.386240740984384,116.92785714285752,40.98503708646667,2696.4804488500004,1.2228112551827097,0
10157.21,10404.94,10157.2,10386.68,4271.24789,56845,2820.85922795,64.0871593559765,123.32642857142842,53.23316737790429,2693.5788650500003,2.3472503737016703,0
10264.29,10333.4,10112.61,10172.79,5165.416812,56773,2512.685934,50.031452521321896,96.67999999999991,58.4141936987168,2594.3399795,-0.5332770136487142,0
10172.78,10200.0,10010.03,10014.77,4086.887508,54816,2444.94893245,41.82463005992423,103.25857142857123,50.031452521321896,2512.685934,-2.8183802173851746,2
10014.97,10077.0,9975.56,10045.88,4311.064952,65020,2521.67394245,43.70081069885786,105.59857142857138,41.82463005992423,2444.94893245,-2.129865068926895,2
9981.74,10050.0,9920.32,10007.26,4157.118745,56790,2537.36033295,22.811568447603634,104.25500000000011,40.35350011628283,2497.33725925,-0.07498924089121006,2
10007.09,10029.53,9925.82,9990.15,5528.381205,69338,2735.5679141,22.685746048486934,106.8914285714288,22.811568447603634,2537.36033295,-0.5547547850462076,2
9990.15,10153.96,9979.0,10099.76,4774.775487,60225,2908.1842604500002,35.47080171560533,110.02500000000016,22.685746048486934,2735.5679141,1.1696896420811953,0
10027.47,10218.0,9850.0,10106.5,8477.303175,105438,3298.0710119000005,45.68845528455279,140.3185714285715,34.83357434447096,2928.8967980999996,1.1539142906614952,0
10171.93,10274.59,10171.9,10221.37,2916.747777,41253,2324.0020033,66.59761692802874,98.91000000000024,64.38038557032297,2308.7578574,0.6392988094253482,0
10221.47,10261.63,10165.99,10190.6,2148.400002,34086,2330.3520921,57.84719889523393,79.45571428571449,66.59761692802874,2324.0020033,-0.081969141951721,0
10190.61,10261.78,10189.38,10213.62,2387.046081,36245,2364.74079365,58.0717613646912,78.47857142857174,57.84719889523393,2330.3520921,0.40995210343770516,0
10213.62,10260.0,10190.0,10234.21,2471.487686,38828,2293.9090342,60.689454333660976,78.20428571428602,58.0717613646912,2364.74079365,0.12561916846760557,0
10234.22,10280.62,10234.21,10246.11,3172.654262,43680,2313.3068783000003,61.358309627323806,77.33285714285752,60.689454333660976,2293.9090342,0.5447176810001286,0
10246.11,10265.0,10200.0,10239.64,2794.226346,39034,2375.59992965,77.80348918986357,71.84857142857176,61.358309627323806,2313.3068783000003,0.254757862540389,0
10268.74,10336.7,10252.46,10326.38,2991.343234,34083,2131.082759,78.27515765165636,70.60428571428618,77.64781138627427,2405.38075605,0.7834192683857433,0
10219.29,10324.0,10070.83,10272.89,2991.504412,44184,2204.66796325,60.74583342202161,84.21857142857178,52.28359960285242,2134.59037005,0.36049273201712584,0
10272.88,10414.08,10252.88,10380.42,3188.828323,41724,2278.68008615,65.06469150770042,88.39785714285752,60.74583342202161,2204.66796325,1.016252448669186,0
10292.61,10375.92,10283.16,10362.04,2730.634497,34812,2151.66670165,58.95216495703391,89.44785714285743,56.27562667612327,2154.8462941,0.8286561680198812,0
10362.04,10450.0,10352.8,10437.94,4183.692632,50323,2259.6250027,71.88625630352999,88.02214285714321,58.95216495703391,2151.66670165,1.6541537910166326,0
10437.95,10483.35,10354.33,10365.04,5119.440846,59729,2366.0298833,58.87884685795785,79.15428571428609,71.88625630352999,2259.6250027,0.7036109367682952,0
10365.04,10432.79,10346.37,10414.16,3211.903637,45416,2406.5997366,53.663250238860414,73.81285714285748,58.87884685795785,2366.0298833,0.5029897587733645,0
